date,GOOG,AAPL,AMZN,FB,NFLX,MSFT,timestamp,aapl_close,aapl_lag_1,aapl_lag_2,aapl_return_1,aapl_return_4,aapl_return_12,aapl_ma_3,aapl_ma_8,aapl_ma_gap_3_8,aapl_volatility_4,aapl_volatility_12,aapl_bollinger_width_proxy,aapl_volume_proxy,msft_return_1,market_peer_return_1,cross_asset_relative_return,sequence_lag_1,sequence_lag_2,sequence_lag_3,sequence_lag_4,sequence_lag_5,label
2018-03-19,0.926821104067592,0.9425142971428572,1.2167532101702832,0.8530371628674177,1.4331158380609592,0.9885474319413214,2018-03-19,0.9425142971428572,1.0172571657142857,1.02845712,-0.07347490004550272,-0.0601709287749288,0.0,0.9960761942857141,0.9742785757142858,0.021797618571428368,0.04132488456904439,0.0458248246306171,0.1832992985224684,0.027451360475589937,-0.07843549848700837,-0.08424420808000702,0.010769308034504294,-0.010890054692522466,0.021394863232710337,0.00404562393162422,0.017804367712292546,0.102423045779092,0.017218364044884638
2018-03-26,0.9360932452590338,0.9587428514285714,1.1775224533715958,0.8551778853033591,1.406495542490225,1.034924537137441,2018-03-26,0.9587428514285714,0.9425142971428572,1.0172571657142857,0.017218364044884638,-0.04784068818520659,-0.04125714857142859,0.9728381047619048,0.979478575,-0.00664047023809522,0.04377237073629869,0.04622822729351397,0.18491290917405587,0.03074454550390504,0.046914395503555806,0.001722176804227371,0.015496187240657266,-0.07347490004550272,-0.010890054692522466,0.021394863232710337,0.00404562393162422,0.017804367712292546,0.0035761473571114255
2018-04-02,0.913638710861412,0.9621714571428572,1.1432627388670606,0.8413165210173983,1.375541688281783,1.0231318851767346,2018-04-02,0.9621714571428572,0.9587428514285714,0.9425142971428572,0.0035761473571114255,-0.06445155716083006,-0.04918398100816468,0.9544762019047619,0.9880285757142858,-0.03355237380952392,0.040067088745918286,0.046052778172678124,0.1842111126907125,0.026289866535005313,-0.011394697427238865,-0.020538695141288966,0.02411484249840039,0.017218364044884638,-0.07347490004550272,-0.010890054692522466,0.021394863232710337,0.00404562393162422,0.03771226280697637
2018-04-09,0.93380695379017,0.99845712,1.16405781403187,0.8804923666954552,1.484118227436587,1.0554484622871425,2018-04-09,0.99845712,0.9621714571428572,0.9587428514285714,0.03771226280697637,-0.01848111406625963,-0.020901103068991955,0.9731238095238096,0.989671435,-0.016547625476190375,0.04855932933109239,0.047492307761317576,0.1899692310452703,0.03299541856361879,0.03158593489130257,0.03946967954989122,-0.0017574167429148524,0.0035761473571114255,0.017218364044884638,-0.07347490004550272,-0.010890054692522466,0.021394863232710337,-0.05156524469902679
2018-04-16,0.9734447261178653,0.9469714342857144,1.242730666448932,0.8899116599439659,1.5608837620628662,1.0772196149853812,2018-04-16,0.9469714342857144,0.99845712,0.9621714571428572,-0.05156524469902679,0.004728986240706057,-0.03375893049265144,0.9692000038095238,0.9826857214285715,-0.01348571761904771,0.0382029837805485,0.04854352623184121,0.19417410492736484,0.027518004726999806,0.020627395345350186,0.038616466885259285,-0.09018171158428608,0.03771226280697637,0.0035761473571114255,0.017218364044884638,-0.07347490004550272,-0.010890054692522466,-0.020516497583173532
2018-04-23,0.9345146364100892,0.9275428971428572,1.2794473988384474,0.9290339332394776,1.484642138086525,1.0865177211357813,2018-04-23,0.9275428971428572,0.9469714342857144,0.99845712,-0.020516497583173532,-0.032542567842070325,0.01133960747663565,0.9576571504761905,0.9727642928571429,-0.015107142380952454,0.037761741680167105,0.044942642330573525,0.1797705693222941,0.02834253811157203,0.008631578947368324,-0.0013396993940792523,-0.01917679818909428,-0.05156524469902679,0.03771226280697637,0.0035761473571114255,0.017218364044884638,-0.07347490004550272,0.13251598122466812
2018-04-30,0.9509902470625956,1.0504571542857144,1.2862244591394254,0.9451966568307202,1.5243106261176576,1.0790339249567087,2018-04-30,1.0504571542857144,0.9275428971428572,0.9469714342857144,0.13251598122466812,0.09175672016401237,0.17530846684205703,0.9749904952380953,0.9755142971428572,-0.0005238019047618669,0.08094116634629647,0.057574675326455715,0.23029870130582286,0.060577496578461204,-0.006887873095387187,0.012031137613720988,0.12048484361094713,-0.020516497583173532,-0.05156524469902679,0.03771226280697637,0.0035761473571114255,0.017218364044884638,0.025893455628640982
2018-05-07,0.9963982380519172,1.07765712,1.3040906767647622,1.0007492587396545,1.5546453794312736,1.1078352963411884,2018-05-07,1.07765712,1.0504571542857144,0.9275428971428572,0.025893455628640982,0.07932238492124744,0.0937192115991099,1.0185523904761906,0.9830642914285714,0.03548809904761918,0.08051447022283056,0.05086005836386564,0.20344023345546255,0.05762279478387736,0.026691812665329495,0.033400918200009365,-0.007507462571368383,0.13251598122466812,-0.020516497583173532,-0.05156524469902679,0.03771226280697637,0.0035761473571114255,-0.012089708088227513
2018-05-14,0.9674568868105002,1.06462856,1.2808711585229775,0.9776825642702948,1.5437877293254985,1.0926408755495889,2018-05-14,1.06462856,1.07765712,1.0504571542857144,-0.012089708088227513,0.12424569681242037,0.061595430199430146,1.0642476114285715,0.9983285742857143,0.06591903714285718,0.07033593390559283,0.05110206897629412,0.2044082759051765,0.04775391063117754,-0.013715414955437488,-0.018119990520097405,0.006030282431869892,0.025893455628640982,0.13251598122466812,-0.020516497583173532,-0.05156524469902679,0.03771226280697637,0.01218401601829222
2018-05-21,0.9758943718805396,1.0776000114285715,1.3099809658381354,0.9896708164943808,1.6728891882258874,1.1153191832334917,2018-05-21,1.0776000114285715,1.06462856,1.07765712,0.01218401601829222,0.16177916379710355,0.07020029798875127,1.0732952304761907,1.0131857192857143,0.06010951119047636,0.06388716181605744,0.05112557620320232,0.2045023048128093,0.04567079023995721,0.020755499992159532,0.029618342191842072,-0.01743432617354985,-0.012089708088227513,0.025893455628640982,0.13251598122466812,-0.020516497583173532,-0.05156524469902679,0.008802645998486902
2018-05-28,1.015668254641377,1.0870857428571428,1.3355191588974509,1.038212463316699,1.7140339274719294,1.1428733270694336,2018-05-28,1.0870857428571428,1.0776000114285715,1.06462856,0.008802645998486902,0.03486918854518617,0.057006385309620766,1.0764381047619047,1.028800005,0.047638099761904806,0.015705368080907167,0.05092830043203147,0.20371320172812588,0.014742456433411905,0.02470516444992721,0.031719976939866966,-0.022917330941380064,0.01218401601829222,-0.012089708088227513,0.025893455628640982,0.13251598122466812,-0.020516497583173532,0.00767447414648692
2018-06-04,1.0169111849053498,1.0954285542857145,1.3700554610940725,1.0120417443283358,1.7170817582484463,1.1523981709400573,2018-06-04,1.0954285542857145,1.0870857428571428,1.0776000114285715,0.00767447414648692,0.01649080580074891,0.07684525723300206,1.0867047695238097,1.0409214342857145,0.04578333523809519,0.010990031253834624,0.05065710735915409,0.20262842943661635,0.010187711062873389,0.008334120365769193,0.00239767853587296,0.00527679561061396,0.008802645998486902,0.01218401601829222,-0.012089708088227513,0.025893455628640982,0.13251598122466812,-0.014919149946570176
2018-06-11,1.0453898287179595,1.0790856914285714,1.3960736368996989,1.048166977313343,1.866660325094997,1.1353894401771305,2018-06-11,1.0790856914285714,1.0954285542857145,1.0870857428571428,-0.014919149946570176,0.013579507418598036,0.1449011380513987,1.0871999961904761,1.0574357164285715,0.029764279761904655,0.012385540832856347,0.04462746027449788,0.1785098410979915,0.010895071527459055,-0.0147594218663607,0.03100874078823197,-0.04592789073480215,0.00767447414648692,0.008802645998486902,0.01218401601829222,-0.012089708088227513,0.025893455628640982,-0.020758303765267994
2018-06-18,1.0483111519067918,1.0566857028571428,1.3958296232020404,1.0796895826698554,1.9576645850358447,1.1385644826269534,2018-06-18,1.0566857028571428,1.0790856914285714,1.0954285542857145,-0.020758303765267994,-0.019408229723107295,0.10215758196541658,1.0770666495238095,1.073578567142857,0.0034880823809524397,0.015250236479799737,0.04557625136870656,0.18230500547482625,0.013038643464202998,0.002796434718758345,0.016848521822264283,-0.037606825587532276,-0.014919149946570176,0.00767447414648692,0.008802645998486902,0.01218401601829222,-0.012089708088227513,0.001027487573301844
2018-06-25,1.0121753574512644,1.0577714342857143,1.3829181608736414,1.039978596521961,1.864041067097456,1.1181539716939797,2018-06-25,1.0577714342857143,1.0566857028571428,1.0790856914285714,0.001027487573301844,-0.02696595808016289,0.09935856695098666,1.0645142761904764,1.0744928521428572,-0.00997857595238072,0.013310674944375664,0.04560996673184876,0.18243986692739503,0.011094853857906734,-0.01792653050785631,-0.029250226363213637,0.03027771393651548,-0.020758303765267994,-0.014919149946570176,0.00767447414648692,0.008802645998486902,0.01218401601829222,0.015450272727295822
2018-07-02,1.0344211867653972,1.0741142914285715,1.391729163581091,1.0876638451914205,1.94414015086099,1.147068848008417,2018-07-02,1.0741142914285715,1.0577714342857143,1.0566857028571428,0.015450272727295822,-0.019457465093231208,0.0757740817438124,1.062857142857143,1.0740499985714287,-0.011192855714285743,0.016341132270328226,0.04477347856084063,0.17909391424336252,0.013038803503108959,0.025859476464258346,0.02860636673326522,-0.013156094005969399,0.001027487573301844,-0.020758303765267994,-0.014919149946570176,0.00767447414648692,0.008802645998486902,0.017875198074824628
2018-07-09,1.0785588920381208,1.093314297142857,1.4750394640760272,1.109553119307901,1.884851557577705,1.1954869895569342,2018-07-09,1.093314297142857,1.0741142914285715,1.0577714342857143,0.017875198074824628,0.013185797779830422,0.15453777966124904,1.0750666742857142,1.0776357157142857,-0.0025690414285715057,0.017738779373584472,0.04083374008591518,0.1633349603436607,0.013777815535172572,0.04221031861564595,0.026873858900856563,-0.008998660826031936,0.015450272727295822,0.001027487573301844,-0.020758303765267994,-0.014919149946570176,0.00767447414648692,0.0005749229020546309
2018-07-16,1.075011617811375,1.0939428685714283,1.4755844971819587,1.12357503483302,1.7193674908479577,1.2050118447667115,2018-07-16,1.0939428685714283,1.093314297142857,1.0741142914285715,0.0005749229020546309,0.03525851217021958,0.17939868004071702,1.0871238190476191,1.079678572857143,0.007445246190476151,0.009212865605323382,0.03970956824578772,0.15883827298315087,0.008731970319369231,0.00796734326093107,-0.014022296013478309,0.01459721891553294,0.017875198074824628,0.015450272727295822,0.001027487573301844,-0.020758303765267994,-0.014919149946570176,-0.002402872937704803
2018-07-23,1.1236312044424703,1.0913142628571428,1.4784890230752108,0.9359914015737306,1.691556657660921,1.2210000857013248,2018-07-23,1.0913142628571428,1.0939428685714283,1.093314297142857,-0.002402872937704803,0.031710847432819156,0.03889459784698235,1.0928571428571427,1.0802071378571427,0.01265000500000002,0.010268309089159395,0.014114980397154992,0.05645992158861997,0.00907581666046997,0.01326811931687577,-0.02453279389507801,0.022129920957373206,0.0005749229020546309,0.017875198074824628,0.015450272727295822,0.001027487573301844,-0.020758303765267994,0.08906696699271044
2018-07-30,1.1102129167272332,1.1885143142857142,1.4833867718479574,0.951458353177682,1.633839648701375,1.225082192423581,2018-07-30,1.1885143142857142,1.0913142628571428,1.0939428685714283,0.08906696699271044,0.10650637811083463,0.10286870677912296,1.1245904819047619,1.0918428578571429,0.032747624047618995,0.04280304545142597,0.02813525952322832,0.11254103809291328,0.027479990226823625,0.0033432485141158264,-0.004576390295305477,0.09364335728801591,-0.002402872937704803,0.0005749229020546309,0.017875198074824628,0.015450272727295822,0.001027487573301844,-0.002211673584987861
2018-08-06,1.1228237368393843,1.1858857085714285,1.5346502643964448,0.9647310099631464,1.647078369277624,1.2359677687727004,2018-08-06,1.1858857085714285,1.1885143142857142,1.0913142628571428,-0.002211673584987861,0.08467044807745316,0.11389620110456966,1.1552380952380952,1.10519286,0.05004523523809512,0.04522723428716039,0.027616519512047574,0.1104660780481903,0.023564109104364434,0.008885588588618987,0.015371110480153138,-0.017582784065141,0.08906696699271044,-0.002402872937704803,0.0005749229020546309,0.017875198074824628,0.015450272727295822,0.04842674817340509
2018-08-13,1.0895729410299655,1.2433142971428572,1.5313308069300795,0.9301578668399936,1.50854798541483,1.2198661929954373,2018-08-13,1.2433142971428572,1.1858857085714285,1.1885143142857142,0.04842674817340509,0.13654408549368946,0.1537808871165458,1.2059047733333335,1.1285214342857142,0.07738333904761929,0.044251257916170954,0.029844905775900224,0.1193796231036009,0.03552706542220205,-0.013027504587155847,-0.03294957503930971,0.08137632321271479,-0.002211673584987861,0.08906696699271044,-0.002402872937704803,0.0005749229020546309,0.017875198074824628,-0.006526325889086082
2018-08-20,1.1074367837463466,1.235200022857143,1.5501814209506477,0.934706922085943,1.7087480282692504,1.2291642991458374,2018-08-20,1.235200022857143,1.2433142971428572,1.1858857085714285,-0.006526325889086082,0.1318463112754491,0.13624893985889042,1.2214666761904762,1.150700007857143,0.07076666833333323,0.045391079875329365,0.03033613508295909,0.12134454033183636,0.03655792866004737,0.007622234474395917,0.03478570224194706,-0.04131202813103314,0.04842674817340509,-0.002211673584987861,0.08906696699271044,-0.002402872937704803,0.0005749229020546309,0.0530625499063182
2018-08-27,1.1052048693141154,1.3007428857142855,1.637494456642517,0.940486970067317,1.7509404459512254,1.2737271737447062,2018-08-27,1.3007428857142855,1.235200022857143,1.2433142971428572,0.0530625499063182,0.09442761444233816,0.18742831800878923,1.259752401904762,1.1790285821428572,0.08072381976190468,0.03192474339552008,0.032613371694844344,0.13045348677937738,0.027556824388449308,0.03625461187722112,0.02428788738603358,0.02877466252028462,-0.006526325889086082,0.04842674817340509,-0.002211673584987861,0.08906696699271044,-0.002402872937704803,-0.027808293550755758
2018-09-03,1.0567939333314087,1.2645714457142856,1.5881591374274802,0.8725715159998442,1.660459949034241,1.227009825898405,2018-09-03,1.2645714457142856,1.3007428857142855,1.235200022857143,-0.027808293550755758,0.06635187233822504,0.17189158911017977,1.2668381180952382,1.2004357257142857,0.06640239238095247,0.0402046454414579,0.033872268583001436,0.13548907433200574,0.03395597937989128,-0.03667767227494578,-0.04689946757436005,0.019091174023604295,0.0530625499063182,-0.006526325889086082,0.04842674817340509,-0.002211673584987861,0.08906696699271044,0.011477600386656794
2018-09-10,1.0637798374890872,1.279085691428571,1.6029011479217037,0.868718232741186,1.7360826197418304,1.2855199050794894,2018-09-10,1.279085691428571,1.2645714457142856,1.3007428857142855,0.011477600386656794,0.028770998908254075,0.2104693836304279,1.2814666742857141,1.2235785785714284,0.05788809571428577,0.034327686151181036,0.032113730002247834,0.12845492000899134,0.02471869243320421,0.04768509423976619,0.020941042744409777,-0.009463442357752982,-0.027808293550755758,0.0530625499063182,-0.006526325889086082,0.04842674817340509,-0.002211673584987861,-0.027608971186721787
2018-09-17,1.0579370795194665,1.2437714514285716,1.5580080272628667,0.8719828084993478,1.720034255916133,1.2956117406596723,2018-09-17,1.2437714514285716,1.279085691428571,1.2645714457142856,-0.027608971186721787,0.006939304090686438,0.1758414068616423,1.262476196190476,1.242635727142857,0.019840469047619047,0.038566476086431406,0.034353951358719576,0.1374158054348783,0.029989353757613135,0.007850392312329646,-0.006227112349387487,-0.0213818588373343,0.011477600386656794,-0.027808293550755758,0.0530625499063182,-0.006526325889086082,0.04842674817340509,0.03712212097542711
2018-09-24,1.0827776350267664,1.2899428857142856,1.6295946560652816,0.8801712695690254,1.7816562507344105,1.2968590589214408,2018-09-24,1.2899428857142856,1.2437714514285716,1.279085691428571,0.03712212097542711,-0.008302947583733511,0.2009363398364825,1.2709333428571428,1.2553142985714285,0.015619044285714256,0.031800020608617134,0.034994224587344795,0.13997689834937918,0.026004246524890362,0.0009627253463553309,0.0231214185485062,0.014000702426920909,-0.027608971186721787,0.011477600386656794,-0.027808293550755758,0.0530625499063182,-0.006526325889086082,-0.006423371878635287
2018-10-01,1.0500077089175164,1.2816571028571428,1.5373757268816928,0.8420122930046896,1.6731749018244944,1.2714592862805467,2018-10-01,1.2816571028571428,1.2899428857142856,1.2437714514285716,-0.006423371878635287,0.013511025573732294,0.17226776070383365,1.2717904800000002,1.2672857228571428,0.004504757142857363,0.02744843678014298,0.03556912263561305,0.1422764905424522,0.020658016106860244,-0.019585607600272614,-0.04213647122583195,0.035713099347196665,0.03712212097542711,-0.027608971186721787,0.011477600386656794,-0.027808293550755758,0.0530625499063182,-0.009719524134097268
2018-10-08,1.007121903906116,1.2692000057142856,1.4551718788522234,0.822799036998693,1.617029334324746,1.242431086462613,2018-10-08,1.2692000057142856,1.2816571028571428,1.2899428857142856,-0.009719524134097268,-0.007728712611306365,0.16020684642491823,1.2802666647619048,1.2705214364285715,0.009745228333333245,0.02747755221776053,0.03604062538190425,0.144162501527617,0.020218497043720363,-0.022830616859821906,-0.034703749184626355,0.024984225050529087,-0.006423371878635287,0.03712212097542711,-0.027608971186721787,0.011477600386656794,-0.027808293550755758,-0.012606379665001777
2018-10-15,0.9947651405743836,1.253199988571429,1.435174192909178,0.8244581110690464,1.5842183202957685,1.2321125018230523,2018-10-15,1.253199988571429,1.2692000057142856,1.2816571028571428,-0.012606379665001777,0.007580602635659295,0.14834015390805666,1.2680190323809526,1.2727714321428572,-0.004752399761904558,0.02348882993440487,0.036554727795110854,0.14621891118044342,0.01646784916329036,-0.008305156520945656,-0.010518314326614963,-0.0020880653383868134,-0.009719524134097268,-0.006423371878635287,0.03712212097542711,-0.027608971186721787,0.011477600386656794,-0.013724841673657284
2018-10-22,0.9720929301886708,1.236000017142857,1.3365524179114776,0.7780036945784202,1.4278298007564696,1.2128358835959658,2018-10-22,1.236000017142857,1.253199988571429,1.2692000057142856,-0.013724841673657284,-0.04181802866532247,0.03995383335848257,1.2528000038095237,1.2646785735714285,-0.011878569761904822,0.0032664089208550647,0.027927240139564248,0.11170896055825699,0.010618529337847904,-0.015645177042327263,-0.052443249034702565,0.03871840736104528,-0.012606379665001777,-0.009719524134097268,-0.006423371878635287,0.03712212097542711,-0.027608971186721787,-0.04077673082602762
2018-10-29,0.959681788913054,1.1855999771428571,1.3550368620941855,0.8046561475625534,1.4719748494696214,1.203764617218174,2018-10-29,1.1855999771428571,1.236000017142857,1.253199988571429,-0.04077673082602762,-0.07494760142954748,-0.00024094347921232995,1.2249333276190477,1.2548071399999998,-0.029873812380952103,0.014478578830657464,0.03073713631477753,0.12294854525911011,0.019206869074695987,-0.007479384886680873,0.01175163776675221,-0.05252836859277983,-0.013724841673657284,-0.012606379665001777,-0.009719524134097268,-0.006423371878635287,0.03712212097542711,-0.014507398583138653
2018-11-05,0.9672663993407256,1.1684000057142856,1.3931936419790223,0.7758094853901156,1.4451640257830367,1.242431086462613,2018-11-05,1.1684000057142856,1.1855999771428571,1.236000017142857,-0.014507398583138653,-0.07942010679654177,-0.06025370383074102,1.1966666666666665,1.2409714292857141,-0.04430476261904759,0.013604314368499128,0.026932714452978776,0.1077308578119151,0.020403837686956333,0.032121287410652455,0.002823980015768912,-0.017331378598907564,-0.04077673082602762,-0.013724841673657284,-0.012606379665001777,-0.009719524134097268,-0.006423371878635287,-0.053504191062237916
2018-11-12,0.9630385756700248,1.1058857085714286,1.2963616956201691,0.7467486995959743,1.3629695899097676,1.2279169808840689,2018-11-12,1.1058857085714286,1.1684000057142856,1.1855999771428571,-0.053504191062237916,-0.11755049580548549,-0.10469099084583655,1.1532952304761908,1.2237357114285712,-0.07044048095238042,0.019764508645585335,0.030392655483638727,0.12157062193455491,0.030628290536265368,-0.011682020626083922,-0.035978133819225856,-0.01752605724301206,-0.014507398583138653,-0.04077673082602762,-0.013724841673657284,-0.012606379665001777,-0.009719524134097268,-0.10975045786054094
2018-11-19,0.9289168536315806,0.9845142457142856,1.22204146042711,0.7050039698687512,1.2325348866009125,1.1687265864899288,2018-11-19,0.9845142457142856,1.1058857085714286,1.1684000057142856,-0.10975045786054094,-0.20346744979009546,-0.24311387244401284,1.0862666533333334,1.1855571314285716,-0.09929047809523817,0.04017158383578469,0.03609541704047732,0.14438166816190928,0.05463469458298628,-0.0482039057327186,-0.05851319359876319,-0.05123726426177775,-0.053504191062237916,-0.014507398583138653,-0.04077673082602762,-0.013724841673657284,-0.012606379665001777,0.03650826661766726
2018-11-26,0.992923504040418,1.0204571542857144,1.375083410656027,0.7525287475773482,1.3625886860662726,1.2573987581948347,2018-11-26,1.0204571542857144,0.9845142457142856,1.1058857085714286,0.03650826661766726,-0.1392905077943032,-0.1930411225525377,1.0369523695238094,1.1529071378571427,-0.11595476833333329,0.06181429703311123,0.03979206546985017,0.15916826187940067,0.05356757853089619,0.07587075773745999,0.08858760343854981,-0.052079336820882546,-0.10975045786054094,-0.053504191062237916,-0.014507398583138653,-0.04077673082602762,-0.013724841673657284,-0.056501270506201684
2018-12-03,0.9404389054995582,0.9628000285714284,1.3254226411301075,0.735456214007293,1.262631595251403,1.1885701057133435,2018-12-03,0.9628000285714284,1.0204571542857144,0.9845142457142856,-0.056501270506201684,-0.17596711411959154,-0.2472748033823231,0.9892571428571428,1.1146071407142857,-0.12534999785714285,0.060658011278672236,0.040212259120274714,0.16084903648109886,0.06406604651166195,-0.05473892194732555,-0.04795148401295137,-0.008549786493250312,0.03650826661766726,-0.10975045786054094,-0.053504191062237916,-0.014507398583138653,-0.04077673082602762,-0.01786461458055022
2018-12-10,0.945446952912676,0.9455999771428572,1.295141330176286,0.7709927394918039,1.2707271281792676,1.2022904705229511,2018-12-10,0.9455999771428572,0.9628000285714284,1.0204571542857144,-0.01786461458055022,-0.1449387854334666,-0.2397317239780995,0.9762857199999999,1.076157139285714,-0.09987141928571419,0.06175898991379985,0.040200837211710416,0.16080334884684166,0.055156152391240026,0.011543589009731292,0.009750587623533003,-0.02761520220408322,-0.056501270506201684,0.03650826661766726,-0.10975045786054094,-0.053504191062237916,-0.014507398583138653,-0.08913464078159639
2018-12-17,0.8886892896888904,0.8613142628571429,1.1206615472526131,0.668718185644586,1.1733415549944868,1.1138451159123457,2018-12-17,0.8613142628571429,0.9455999771428572,0.9628000285714284,-0.08913464078159639,-0.12513783664730882,-0.3322849620739575,0.9232380895238096,1.02932142,-0.10608333047619045,0.0540296747606333,0.03989508724472996,0.15958034897891984,0.05000219812150389,-0.07356404860477272,-0.09552122809135058,0.006386587309754194,-0.01786461458055022,-0.056501270506201684,0.03650826661766726,-0.10975045786054094,-0.053504191062237916,0.03648908741429291
