timestamp,aapl_close,aapl_volume,aapl_return_1,sequence_lag_1,sequence_lag_2,sequence_lag_3,sequence_lag_4,sequence_lag_5,sequence_lag_6,sequence_lag_7,sequence_lag_8,sequence_lag_9,sequence_lag_10,sequence_lag_11,sequence_lag_12,aapl_volatility_12,aapl_volume_change_1,label
2010-06-18,8.204401969909668,3629189200,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.09470480004033077,0.02320175496096044,0.02466417901883844,0.0219576809732982,0.03892009718861544,0.05747614423603761,-0.10709138656041095,-0.02689046150391161
2010-06-25,7.983781814575195,3526429200,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.09470480004033077,0.02320175496096044,0.02466417901883844,0.0219576809732982,0.05872439574825394,-0.028314864377971816,-0.0740910759971628
2010-07-02,7.392254829406738,4174483600,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.09470480004033077,0.02320175496096044,0.02466417901883844,0.06348875739741167,0.18377071061004147,0.05134808286720971
2010-07-09,7.7718329429626465,2441258400,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.09470480004033077,0.02320175496096044,0.06478542996934028,-0.41519511539103904,-0.03743908645558869
2010-07-16,7.480862617492676,4430574400,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.09470480004033077,0.059327712581369416,0.814873181798371,0.04017622838019119
2010-07-23,7.7814154624938965,4463807600,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,-0.03596295126531612,0.059792629622250286,0.00750087844140479,-0.010348364228251694
2010-07-30,7.70089054107666,2617325200,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,-0.09663357556162944,0.0515705253903806,-0.41365635920329547,0.011039918543340521
2010-08-06,7.785907745361328,2000079200,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.07614704011031481,0.04702780686781032,-0.23583083982074526,-0.04225472788480711
2010-08-13,7.456916332244873,2264892000,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,-0.045307743743883244,0.046749886891696645,0.1324011569141863,0.00216756477227964
2010-08-20,7.473079681396484,1891702400,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.06008554462984872,0.0432098107738206,-0.1647714769622569,-0.03212640943980749
2010-08-27,7.232996463775635,2628371200,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,-0.0035809549180043643,0.04410944298113764,0.389421084415815,0.07097948386192532
2010-09-03,7.7463908195495605,2437330000,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,-0.009572122144843931,0.04902441092671077,-0.07268425403535084,0.01793084412600554
2010-09-10,7.885290145874023,1695226400,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.08110119790958814,0.04285631565269786,-0.3044739940836899,0.04540483769024095
2010-09-17,8.24332046508789,2512879600,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,-0.02689046150391161,0.04417095048095276,0.4823268443672184,0.06155327526901533
2010-09-24,8.750723838806152,3347646400,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,-0.0740910759971628,0.039612358044502506,0.33219530295044786,-0.033525145875579865
2010-10-01,8.457354545593262,3109055600,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.05134808286720971,0.04008123651460669,-0.07127120713824497,0.040881899203883965
2010-10-08,8.803107261657715,2674940800,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,-0.03743908645558869,0.03838650238467175,-0.1396291529813748,0.0702899132430197
2010-10-15,9.421876907348633,2973880000,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.04017622838019119,0.04111743557505164,0.111755445204619,-0.023098411122607354
2010-10-22,9.204246520996094,3971657200,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,-0.010348364228251694,0.0420380957789661,0.3355136051219283,-0.021107923532371453
2010-10-29,9.009963989257812,2165956800,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.011039918543340521,0.043370199962432146,-0.4546465893380728,0.053657995993070084
2010-11-05,9.493420600891113,2369908800,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,-0.04225472788480711,0.041017283370620924,0.09416254285404024,-0.028694852104655832
2010-11-12,9.22100830078125,2206660400,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.00216756477227964,0.043219651492769955,-0.06888383215421623,-0.004220116232120041
2010-11-19,9.18209457397461,2420040000,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,-0.03212640943980749,0.0409377774491305,0.09669797853806594,0.026961846357608232
2010-11-26,9.42966079711914,1563833600,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.07097948386192532,0.03789549916674922,-0.35379844961240314,0.007745671497846329
2010-12-03,9.502699851989746,2214324000,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.01793084412600554,0.03799083835941422,0.4159588334717965,0.009828785816730079
2010-12-10,9.596099853515625,1718533600,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.04540483769024095,0.03688696725753146,-0.22390147060683074,0.00015612825772381989
2010-12-17,9.5975980758667,1917095600,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.06155327526901533,0.03371574574687484,0.1155415291269255,0.009325691827877236
2010-12-24,9.687102317810059,1131043200,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,-0.033525145875579865,0.031054397735654615,-0.41002253617399154,-0.0032134360039312027
2010-12-31,9.655973434448242,939881600,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.040881899203883965,0.02988869597193336,-0.16901352662745328,0.042038525940980564
2011-01-07,10.061896324157715,1622098800,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.0702899132430197,0.02530977691984968,0.7258544054910747,0.03677238103425351
2011-01-14,10.431896209716797,1800878800,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,-0.023098411122607354,0.024998345376508684,0.11021523473169448,-0.06244215457941926
2011-01-21,9.780506134033203,4535801200,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,-0.021107923532371453,0.03173126463219635,1.5186598898271222,0.028709084321118405
2011-01-28,10.061295509338379,2505510000,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.053657995993070084,0.02913032634735935,-0.44761467940878885,0.030943410319190567
2011-02-04,10.372626304626465,1778473200,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,-0.028694852104655832,0.027873353758891224,-0.29017517391668757,0.029870122586456382
2011-02-11,10.68245792388916,2644930400,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,-0.004220116232120041,0.028005066996092967,0.48719159782672006,-0.01762668473826723
2011-02-18,10.494161605834961,2422389200,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.026961846357608232,0.028935157633835903,-0.08413877355714161,-0.006845829388529179
2011-02-25,10.422320365905762,2424329600,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.007745671497846329,0.029312486159429416,0.0008010273493623821,0.03400729919994294
2011-03-04,10.776755332946777,2415856800,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.009828785816730079,0.030255952880224105,-0.003494904323240511,-0.022250310103841042
2011-03-11,10.536969184875488,2334365600,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.00015612825772381989,0.031590160933165475,-0.03373180065970793,-0.06056958335705387
2011-03-18,9.898749351501465,3731686000,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.009325691827877236,0.037305303755700174,0.5985867852062248,0.06311424024318502
2011-03-25,10.5235013961792,1961943200,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,-0.0032134360039312027,0.041109702500194724,-0.47424751171454405,-0.01985574403488055
2011-04-01,10.314549446105957,1684342800,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.042038525940980564,0.04032287904157722,-0.14149257735901832,-0.02757177625740026
2011-04-08,10.030158996582031,2096337600,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.03677238103425351,0.039670247992754995,0.24460270201529055,-0.022681971106123022
2011-04-15,9.802655220031738,1926212400,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,-0.06244215457941926,0.035671426283676,-0.08115353175938833,0.07097053565148315
2011-04-22,10.4983549118042,2483754000,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.028709084321118405,0.04044707900387591,0.28944969931664866,-0.001625497362313988
2011-04-29,10.481289863586426,2328863600,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.030943410319190567,0.03957955308208762,-0.06236140938273271,-0.009910714131359244
2011-05-06,10.377412796020508,1761415600,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.029870122586456382,0.038649489472191705,-0.2436587527066849,-0.017769599171291173
2011-05-13,10.193010330200195,1470954800,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,-0.01762668473826723,0.03865485245988684,-0.164901911848629,-0.01550605689705209
2011-05-20,10.034956932067871,1836024400,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,-0.006845829388529179,0.038839063533388216,0.24818546429842714,0.0065323407221631324
2011-05-27,10.100508689880371,1425911200,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03400729919994294,0.03727136612714505,-0.22337023407749923,0.01787152312340745
2011-06-03,10.281020164489746,1624470400,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,-0.022250310103841042,0.03735926052703321,0.13925074717135266,-0.051071056435498696
2011-06-10,9.75595760345459,2034494000,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,-0.06056958335705387,0.03607042837254939,0.2524044759448987,-0.017306096865617904
2011-06-17,9.587120056152344,2188849600,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.06311424024318502,0.03013364009680998,0.07586928248498159,0.019015850670418555
2011-06-24,9.769427299499512,2524177600,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,-0.01985574403488055,0.030747445223739338,0.1531982827874514,0.05181527465819702
2011-07-01,10.275632858276367,1744926400,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,-0.02757177625740026,0.03363968108422556,-0.3087148859890049,0.047923289770503086
2011-07-08,10.768074989318848,1688976800,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,-0.022681971106123022,0.03497751393806572,-0.032064160413871945,0.014483384988856374
2011-07-15,10.924033164978027,2200923200,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.07097053565148315,0.029100208024588077,0.3031103802017885,0.07777075202194661
2011-07-22,11.773603439331055,3376402400,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,-0.001625497362313988,0.03598882181128614,0.534084605950812,-0.007169970510755408
2011-07-29,11.689187049865723,2952331200,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,-0.009910714131359244,0.03585721112749083,-0.1255985364777611,-0.0431778540280775
2011-08-05,11.184473037719727,4060882000,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,-0.017769599171291173,0.03834529237043639,0.37548321136869744,0.009019873343355078
2011-08-12,11.285355567932129,4376019200,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,-0.01550605689705209,0.03759977620493566,0.07760314138652635,-0.05559809467198906
2011-08-19,10.65791130065918,3028678800,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.0065323407221631324,0.04218969852915565,-0.30789179352777973,0.07738131988979591
2011-08-26,11.482634544372559,3331241200,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.01787152312340745,0.04702268516628257,0.09989913753812396,-0.02484532302250375
2011-09-02,11.197344779968262,2128442400,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,-0.051071056435498696,0.04445240279584126,-0.3610662596271924,0.009170305044591931
2011-09-09,11.300027847290039,1841246400,0.009170305044591931,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,-0.017306096865617904,0.043488220169852265,-0.13493247456449842,0.06098284926463449
2011-09-16,11.9891357421875,2559449200,0.06098284926463449,0.009170305044591931,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.019015850670418555,0.0455116964969192,0.3900633831517606,0.009488430993229047
2011-09-23,12.102893829345703,3720348800,0.009488430993229047,0.06098284926463449,0.009170305044591931,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.05181527465819702,0.044288848576059484,0.4535739955299758,-0.056839109641910746
2011-09-30,11.414976119995117,3073739200,-0.056839109641910746,0.009488430993229047,0.06098284926463449,0.009170305044591931,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.047923289770503086,0.04734691026513878,-0.17380348853311822,-0.030210861466714922
2011-10-07,11.070119857788086,4037286400,-0.030210861466714922,-0.056839109641910746,0.009488430993229047,0.06098284926463449,0.009170305044591931,-0.02484532302250375,0.07738131988979591,-0.05559809467198906,0.009019873343355078,-0.0431778540280775,-0.007169970510755408,0.07777075202194661,0.014483384988856374,0.04835652652637906,0.3134772136816293,0.14115786352387727
